industry,company_size,source,interaction_count,email_open_rate,days_since_creation,converted
technology,11-50,ads,5,5.057113778135079,13,1
healthcare,201-500,cold_call,6,6.590031857114369,20,0
education,51-200,other,1,15.737556379810878,3,1
technology,11-50,other,2,9.185873702852264,0,1
technology,1-10,event,5,25.16033456244194,18,0
technology,11-50,linkedin,3,36.78002330366959,3,1
finance,11-50,ads,3,29.531948523537043,29,1
technology,1-10,ads,3,7.731692636350165,47,0
other,51-200,ads,0,55.63392804950686,0,0
finance,11-50,other,0,12.437836374194012,28,0
finance,11-50,email,1,17.909419271564122,50,1
technology,11-50,email,3,40.98867817687337,17,1
finance,500+,linkedin,4,21.172188896849388,96,0
retail,11-50,cold_call,3,52.34748451347856,3,0
manufacturing,1-10,event,2,48.08261991674795,11,0
manufacturing,1-10,linkedin,3,42.13671897738724,7,1
finance,51-200,event,1,49.07896153770031,167,0
education,51-200,ads,1,28.838580376455596,10,0
manufacturing,11-50,linkedin,1,46.75166947697393,14,0
manufacturing,11-50,website,3,15.567912549588023,56,0
technology,1-10,website,3,27.175320863158476,79,0
technology,11-50,linkedin,3,17.18888239116751,83,1
technology,11-50,ads,5,57.15982769868456,24,0
retail,1-10,other,5,61.53780773555343,32,0
finance,1-10,website,5,14.009560230911017,12,1
finance,1-10,email,3,43.89914143342176,28,1
education,1-10,ads,1,11.7026941271544,10,0
education,51-200,linkedin,2,27.446950061918056,41,1
education,1-10,ads,2,65.87018775959427,11,0
healthcare,11-50,ads,0,11.297754451423355,63,0
retail,1-10,ads,2,15.895705726137141,4,0
healthcare,500+,linkedin,2,41.53491455349151,25,1
technology,201-500,website,1,50.71986265732591,22,0
technology,1-10,ads,2,63.33174343369458,9,0
healthcare,11-50,event,2,12.956235731115234,0,0
finance,1-10,linkedin,4,62.48258014210485,4,1
manufacturing,11-50,referral,1,40.943031906458714,103,0
technology,1-10,linkedin,7,17.404565363244387,85,1
retail,51-200,referral,5,14.10411350849837,3,0
finance,11-50,linkedin,2,26.73096224744401,14,1
healthcare,201-500,other,1,25.770897147313725,18,0
finance,1-10,email,2,23.196591717940485,19,1
healthcare,201-500,referral,4,18.187949030563725,10,1
finance,51-200,linkedin,1,12.399990265312015,73,1
finance,1-10,website,3,13.093723277751925,71,1
technology,11-50,email,8,21.213841832100155,0,1
technology,1-10,linkedin,2,27.330882794228895,31,0
finance,11-50,website,3,32.542736871155086,2,1
education,11-50,event,2,23.321265693526673,27,0
healthcare,51-200,email,2,15.994599150652913,60,0
retail,11-50,event,4,19.90877348284734,31,0
retail,500+,event,9,7.310845738975128,18,0
education,1-10,cold_call,3,29.84439331989605,95,0
manufacturing,500+,referral,5,14.178789615528837,41,1
finance,1-10,website,3,8.71421083990629,8,0
retail,51-200,email,1,46.77397362762775,14,0
education,11-50,website,2,31.151606073010097,42,1
healthcare,1-10,other,2,34.958835114392585,0,0
healthcare,201-500,linkedin,5,32.653341973070354,1,0
technology,11-50,referral,5,61.243865410085895,58,0
manufacturing,51-200,ads,2,28.23455352651974,1,1
manufacturing,51-200,ads,2,7.396451621962215,34,0
technology,11-50,ads,6,32.31836960203267,11,1
finance,11-50,email,2,5.065766425060044,52,0
finance,51-200,linkedin,6,31.254823219198762,56,1
technology,1-10,email,3,16.23375592777343,91,1
other,51-200,website,2,18.846070178283338,3,0
technology,201-500,ads,3,21.798612996607602,16,0
technology,1-10,ads,2,42.14816954680127,25,0
finance,1-10,website,5,16.484222233575032,74,1
retail,51-200,email,1,11.155480103644424,9,1
technology,11-50,event,4,52.097861785174004,2,1
retail,11-50,event,4,30.72343302768025,6,1
finance,1-10,other,5,23.148779965667725,20,1
technology,11-50,website,4,29.942651500649887,34,0
technology,1-10,cold_call,3,21.312120686506777,35,0
finance,11-50,event,3,11.189449244738615,2,0
healthcare,51-200,cold_call,2,29.31586941222243,42,0
education,11-50,linkedin,1,18.12669264938008,32,0
manufacturing,11-50,other,2,43.82676095875366,15,0
other,500+,referral,5,16.76199913547247,25,1
healthcare,51-200,email,4,15.343145621727604,43,0
other,201-500,linkedin,2,9.105928360781707,9,1
finance,11-50,referral,3,70.6718530211536,84,1
healthcare,51-200,ads,2,27.262097476541513,4,1
technology,1-10,ads,6,17.249526108083277,69,1
technology,1-10,linkedin,4,15.512346890390916,40,0
retail,1-10,event,6,3.029164492398166,32,1
finance,11-50,linkedin,3,44.77547307554357,2,1
technology,201-500,ads,0,55.41044104996667,75,0
retail,11-50,linkedin,2,44.74197032584146,10,1
healthcare,51-200,website,5,10.041603279613145,41,1
finance,51-200,ads,4,16.149199751003763,64,0
healthcare,51-200,ads,2,13.127346349421517,8,0
manufacturing,11-50,referral,1,30.39479707392197,73,0
manufacturing,51-200,website,4,19.962967869302524,28,0
finance,11-50,linkedin,6,30.78892505041539,32,1
healthcare,1-10,linkedin,8,16.414817283585535,73,1
healthcare,500+,ads,2,30.75627705655505,22,1
manufacturing,1-10,other,1,29.639575793203626,17,0
healthcare,1-10,referral,3,16.09875221465818,30,0
technology,201-500,website,2,6.0537348457727305,24,1
technology,11-50,ads,4,55.51974972368723,1,1
finance,51-200,referral,2,51.74712516405544,5,1
finance,11-50,linkedin,6,22.592896566391012,0,0
manufacturing,11-50,linkedin,2,22.228222167580373,3,1
technology,11-50,referral,0,16.286068040337113,39,0
healthcare,11-50,referral,4,37.078056583988825,0,1
manufacturing,11-50,linkedin,3,24.298746024668024,10,0
manufacturing,51-200,website,3,37.731536864786705,17,0
healthcare,11-50,other,1,11.541167923632637,83,0
finance,500+,referral,5,9.55084053864775,11,0
healthcare,1-10,website,4,20.82302321633442,45,0
education,11-50,other,2,34.908276992668284,15,0
technology,51-200,event,4,59.50231973638191,3,1
education,500+,referral,4,41.10605926661234,3,1
retail,1-10,email,2,37.696607312027915,16,0
finance,51-200,linkedin,4,32.81900204994932,1,1
technology,201-500,website,3,21.621727744619225,25,1
finance,1-10,ads,3,19.07590021408033,20,1
finance,201-500,linkedin,1,21.752295008068582,36,1
technology,1-10,referral,4,12.29507995402467,6,0
retail,51-200,linkedin,3,39.95460288401007,26,1
other,500+,website,2,34.87696167239302,5,1
finance,51-200,referral,3,8.755602839483286,38,1
retail,11-50,website,3,8.225334452780828,11,0
technology,1-10,linkedin,2,29.17356535326866,28,0
finance,500+,linkedin,4,12.699876330538668,64,0
technology,11-50,website,0,16.33235526137408,20,0
retail,1-10,other,1,22.759735500263982,6,0
education,51-200,linkedin,4,16.916231401891206,65,0
retail,11-50,ads,2,5.656353129419292,13,1
technology,1-10,event,5,25.767757885985382,39,1
healthcare,1-10,linkedin,3,48.67987753693984,11,0
finance,1-10,event,6,31.734235832785767,10,1
finance,51-200,website,3,28.464014442536527,30,0
manufacturing,51-200,referral,3,29.95783370040067,5,1
manufacturing,11-50,ads,3,52.674424199126925,60,1
retail,201-500,ads,2,17.77582777255285,14,0
healthcare,201-500,ads,3,50.315780438500646,0,0
healthcare,51-200,cold_call,1,47.07133444075494,10,1
technology,1-10,email,5,14.801804570333138,46,0
healthcare,51-200,website,2,17.603297240066752,58,0
finance,11-50,email,0,23.12428573852534,25,0
retail,51-200,ads,9,47.87507681651035,10,1
retail,51-200,website,3,36.114130257049084,22,0
technology,11-50,referral,5,22.359595825640667,54,0
healthcare,201-500,email,1,28.89289879506873,11,1
technology,1-10,ads,4,22.32790231342337,14,0
technology,51-200,website,4,47.832304517677244,23,1
manufacturing,1-10,cold_call,3,38.015807157232686,65,0
technology,500+,referral,4,27.999704554672732,26,1
finance,1-10,linkedin,2,15.17265762405899,6,1
technology,1-10,website,3,53.64238899759138,2,0
education,11-50,ads,5,35.970698162258834,2,1
finance,11-50,website,2,28.758136109453236,90,1
technology,1-10,other,3,22.565735263244076,51,0
finance,51-200,referral,2,28.51438403308012,43,0
retail,11-50,referral,4,39.39335269445863,20,1
other,1-10,website,1,28.04889136236054,33,0
technology,11-50,linkedin,1,14.899428159790329,4,1
education,201-500,ads,3,5.572884786234425,29,0
education,51-200,cold_call,2,20.15626668537059,49,0
education,51-200,website,3,58.13069347943811,1,0
retail,51-200,linkedin,5,20.405765483854367,10,1
retail,11-50,ads,2,3.739124885429869,3,0
finance,1-10,website,1,42.0811052311397,9,0
manufacturing,11-50,email,4,45.76167897658524,44,0
finance,201-500,event,3,15.895136594115227,12,1
retail,500+,ads,6,36.35137808320211,35,1
finance,11-50,cold_call,3,35.384383969497854,44,0
retail,1-10,website,4,11.759616210988993,50,0
manufacturing,1-10,website,1,14.144725912473472,61,0
technology,11-50,website,6,41.50295503764285,27,1
manufacturing,51-200,linkedin,4,23.16558334777693,9,0
finance,1-10,other,4,49.869275980569014,4,0
manufacturing,500+,linkedin,4,26.021592868202443,21,1
finance,11-50,ads,4,50.058709779311805,3,0
healthcare,201-500,event,1,25.166110683147767,72,0
education,51-200,website,2,42.609192410013534,17,1
healthcare,51-200,event,5,26.00244669526105,61,1
manufacturing,51-200,website,2,35.393589927460006,37,0
finance,51-200,referral,5,9.510833478417013,58,1
finance,51-200,cold_call,2,19.672171201601692,64,0
healthcare,51-200,linkedin,0,23.962944283014128,1,1
finance,51-200,event,3,19.209746831594135,38,0
healthcare,500+,ads,4,26.08121139458617,7,0
technology,51-200,event,1,46.98519863798365,136,0
healthcare,51-200,linkedin,1,1.635209674576503,45,0
technology,201-500,website,4,9.332777828279575,0,1
other,1-10,cold_call,3,39.23042267032962,78,0
other,1-10,referral,3,15.704333546814587,10,0
healthcare,11-50,email,3,57.54026294906392,16,0
retail,11-50,event,2,36.51147035984374,28,1
healthcare,201-500,email,2,3.1231878810483797,74,0
retail,11-50,cold_call,3,9.00339105086932,78,0
manufacturing,51-200,referral,2,29.55859118848326,24,1
education,11-50,linkedin,4,47.8947175099447,11,1
finance,1-10,linkedin,2,18.85441958941398,9,1
manufacturing,51-200,ads,3,16.943679648723208,13,0
healthcare,201-500,linkedin,1,12.543996599464613,5,0
other,1-10,website,4,61.525872798259705,33,0
technology,51-200,linkedin,2,38.068395920433474,22,0
retail,51-200,linkedin,4,26.874876422806445,44,1
retail,1-10,linkedin,3,8.434449499109208,2,1
retail,1-10,event,4,6.131666732084539,15,1
technology,500+,website,5,18.48186428846542,8,0
education,11-50,referral,5,25.050224278695488,22,0
technology,1-10,cold_call,3,14.940231237866215,18,0
retail,1-10,linkedin,2,21.5946058524123,17,1
technology,51-200,other,2,26.787588278282936,11,0
healthcare,51-200,website,1,14.15870035548609,38,0
finance,51-200,linkedin,3,9.219838252173131,19,1
finance,1-10,website,3,22.1430652382067,6,0
technology,201-500,email,1,41.184154074024136,23,1
technology,11-50,referral,0,8.082861634825617,27,0
finance,11-50,event,2,18.02395439296081,0,1
manufacturing,11-50,linkedin,1,20.426305556051798,6,0
education,11-50,ads,5,32.94248740696478,8,0
technology,201-500,linkedin,4,22.479604492294843,8,1
healthcare,500+,ads,3,18.84620389990251,8,0
technology,11-50,ads,6,13.027451912900423,9,1
technology,201-500,cold_call,5,24.826979154326526,9,0
retail,51-200,linkedin,3,45.08125809289998,64,0
retail,500+,referral,6,37.71787459423563,11,1
technology,1-10,website,4,13.513546079179065,12,0
technology,51-200,cold_call,1,6.410249931322218,9,0
technology,11-50,other,5,40.439299290516246,102,0
manufacturing,201-500,email,8,6.774660518228551,23,1
other,1-10,other,2,31.007959892305536,28,1
technology,51-200,email,2,3.247456170368665,39,0
technology,11-50,other,4,57.45870352058541,12,1
education,11-50,email,4,4.366884508491915,104,0
education,51-200,linkedin,1,36.46454609912782,4,0
finance,201-500,referral,0,41.86184066335584,18,0
technology,51-200,website,3,10.695828497715071,4,1
technology,201-500,referral,2,16.830111666608655,46,0
finance,11-50,ads,6,32.88437131219118,3,1
healthcare,11-50,website,2,36.216343534371745,24,1
technology,11-50,cold_call,2,10.351392954092123,3,0
finance,1-10,linkedin,3,13.85641821185845,18,1
technology,51-200,email,4,52.17842195314189,9,1
manufacturing,51-200,email,4,12.932645213924063,70,0
healthcare,51-200,other,1,16.25778605433062,1,0
technology,51-200,cold_call,2,23.989248722948915,31,0
finance,51-200,email,8,11.226253868103266,35,1
healthcare,1-10,website,3,12.812635144906267,65,1
other,1-10,ads,3,33.23530894144627,63,1
finance,51-200,website,3,12.206552978778348,113,1
healthcare,11-50,email,2,21.94602193972156,8,0
retail,1-10,cold_call,2,27.25352504755689,9,0
healthcare,11-50,email,2,33.75024514275242,15,1
education,51-200,linkedin,1,5.445387211916802,23,0
healthcare,11-50,website,5,41.01125820844584,13,0
finance,51-200,ads,6,46.09529868852403,40,1
technology,51-200,linkedin,3,33.33172756206021,0,0
finance,11-50,ads,6,56.66947817757553,0,1
manufacturing,51-200,linkedin,2,18.900037840207183,37,0
manufacturing,51-200,event,3,8.206333580864095,64,0
technology,51-200,ads,2,41.08292525569037,44,1
technology,51-200,ads,3,9.831961077711593,3,0
manufacturing,1-10,other,5,8.59832504086749,81,0
education,51-200,referral,3,23.960024819667066,22,0
technology,11-50,linkedin,3,5.251473995071829,40,0
finance,500+,ads,3,19.880172710440835,6,1
healthcare,201-500,linkedin,5,23.42196260523338,23,1
education,51-200,linkedin,4,34.40906989455592,12,0
technology,11-50,linkedin,3,50.33980889995375,110,0
technology,1-10,website,1,43.54994165164014,19,0
manufacturing,11-50,linkedin,4,11.773913190232657,42,0
technology,11-50,referral,1,13.208113084583559,27,0
finance,11-50,event,7,22.177041332235394,2,1
finance,11-50,referral,5,19.949491075451867,23,0
healthcare,1-10,cold_call,4,31.698316276122725,23,1
healthcare,500+,referral,7,15.867099844643912,37,0
finance,1-10,referral,4,38.97400069905484,11,1
technology,500+,email,7,23.767641743196265,59,1
finance,201-500,linkedin,4,32.83446308142146,29,1
manufacturing,11-50,linkedin,3,42.87581333489519,1,1
manufacturing,51-200,website,1,28.21401653570484,36,0
technology,11-50,referral,3,29.455582622201966,71,1
technology,51-200,email,1,46.32122424095992,34,1
healthcare,11-50,cold_call,4,50.633664880171104,14,1
healthcare,11-50,referral,3,14.525202802546305,26,0
finance,51-200,website,3,35.11209211402945,5,1
retail,11-50,website,3,36.06232071766551,27,0
technology,51-200,other,2,34.174903588252214,20,0
technology,11-50,event,4,78.82099379653823,0,1
healthcare,11-50,cold_call,6,17.83505903197958,11,0
retail,1-10,ads,1,33.07828706037242,6,0
technology,1-10,email,6,7.674991455569444,14,1
retail,11-50,ads,7,23.705882245787247,8,0
healthcare,1-10,ads,2,19.071118074342383,53,0
education,1-10,cold_call,3,7.937771300822531,35,0
education,201-500,linkedin,1,7.58957236480934,40,0
healthcare,1-10,other,2,55.01785401349928,13,0
technology,51-200,linkedin,2,37.5737750528425,0,1
finance,11-50,event,3,7.188342829523796,7,1
technology,201-500,ads,3,14.161561125293677,42,1
retail,11-50,referral,4,27.01280503471899,27,1
manufacturing,11-50,ads,0,15.830604142480503,23,0
retail,11-50,website,2,30.416488947558364,9,0
manufacturing,11-50,ads,3,27.61974516126488,2,0
healthcare,51-200,website,4,13.656326523009737,46,1
technology,1-10,linkedin,1,16.953560191471432,1,0
retail,500+,linkedin,1,7.279026111098674,1,0
healthcare,11-50,linkedin,3,41.15154904660719,10,0
retail,11-50,referral,3,50.380822629424905,25,0
healthcare,51-200,event,3,6.5003009015791795,145,1
technology,11-50,cold_call,4,7.378253477597639,2,0
other,201-500,ads,2,31.446611654301847,19,1
technology,11-50,website,4,59.907565069118526,27,1
other,51-200,email,5,22.27246423666195,51,0
other,1-10,ads,5,10.828470371249056,35,0
manufacturing,201-500,referral,5,33.87574183330449,49,1
retail,51-200,website,1,67.55724762181035,22,0
finance,1-10,linkedin,1,40.588659546647364,17,0
education,1-10,linkedin,1,23.130930707982657,28,0
healthcare,11-50,linkedin,5,32.198812730323866,69,1
finance,500+,website,5,11.351377112374102,24,1
retail,11-50,linkedin,5,33.22885574564519,27,1
finance,11-50,linkedin,1,25.52907038670161,12,0
finance,1-10,ads,2,38.04578692325617,27,0
healthcare,11-50,linkedin,3,38.120594118613965,29,1
finance,51-200,linkedin,3,39.14665004632339,42,0
education,500+,cold_call,3,33.175591894350696,25,0
technology,11-50,linkedin,3,55.19300505438463,6,0
education,201-500,website,1,52.525674241418294,26,0
retail,11-50,referral,2,18.68796146697294,10,1
manufacturing,1-10,website,1,12.696542958713508,2,0
finance,11-50,website,3,31.500196909244416,52,0
manufacturing,51-200,ads,6,28.952243382920706,2,1
technology,500+,event,4,56.51124847229993,29,1
manufacturing,201-500,referral,5,34.84371831360974,133,1
technology,1-10,event,3,39.20727920443551,2,1
education,1-10,referral,1,37.760348052977534,7,1
other,1-10,other,2,58.60085041550233,42,0
healthcare,500+,email,5,1.6701283141615235,3,1
technology,201-500,other,7,4.025612491372547,53,1
manufacturing,51-200,website,5,28.922344290784203,0,1
healthcare,11-50,referral,3,3.7957745731077734,66,0
education,11-50,email,4,38.67476422884838,2,0
technology,11-50,cold_call,2,19.190516645249033,76,1
technology,11-50,other,3,12.160312225408216,59,0
other,11-50,ads,4,14.079692850275771,23,0
retail,1-10,email,1,51.587717239482615,45,0
manufacturing,1-10,ads,4,20.16664801730707,2,0
healthcare,201-500,website,4,25.92949446342663,4,1
retail,51-200,linkedin,1,13.420188067500142,13,1
finance,11-50,ads,0,23.34916994007002,23,0
retail,11-50,cold_call,2,25.68499303001424,60,1
retail,11-50,linkedin,3,18.66694718728869,23,0
finance,51-200,website,4,8.377618636282174,32,0
finance,51-200,website,3,33.46648708807953,34,1
healthcare,51-200,linkedin,3,4.953538444790551,63,0
manufacturing,51-200,ads,2,60.27894541580251,44,1
technology,1-10,website,3,24.10881329374939,113,0
retail,11-50,linkedin,4,16.14763196013248,0,0
technology,11-50,event,6,12.54446676812439,6,1
retail,11-50,other,3,52.44216308322236,79,0
retail,51-200,ads,5,54.928421193727736,47,1
technology,11-50,linkedin,3,39.73297396180584,9,1
technology,1-10,referral,3,29.509718425860278,109,1
technology,11-50,email,2,10.720291404355105,61,0
retail,500+,ads,3,27.48904217098736,2,0
manufacturing,1-10,linkedin,2,18.780393451936025,50,0
technology,51-200,website,2,9.74654266237916,46,1
retail,11-50,other,5,40.17777059119224,7,1
healthcare,1-10,referral,4,8.98304439353014,33,1
finance,11-50,referral,0,17.77120747124607,105,0
education,51-200,other,2,14.547546588986954,33,0
healthcare,11-50,website,4,17.65838058945918,50,0
finance,201-500,email,5,28.27310551578755,3,1
technology,11-50,website,2,26.983283322227297,38,1
technology,1-10,other,2,27.430278634122494,6,0
healthcare,500+,website,4,52.91714126578061,2,0
technology,11-50,cold_call,3,26.469686136475225,24,1
retail,51-200,website,4,28.128068375372372,41,0
finance,51-200,email,2,28.817799295295487,23,0
finance,11-50,ads,4,13.950230888557897,80,0
technology,51-200,ads,2,48.10288851103462,35,0
healthcare,1-10,email,0,21.481424143191845,3,0
retail,11-50,ads,3,37.02914735375516,81,0
other,1-10,website,3,16.403535855964844,4,1
technology,201-500,ads,5,41.91802571649272,42,1
education,1-10,event,6,14.456267692906122,4,0
finance,51-200,linkedin,2,45.32357745803986,196,1
finance,500+,event,10,6.116641157012395,12,1
finance,11-50,website,3,12.718467010182554,20,1
technology,11-50,linkedin,1,72.32477337061638,18,1
technology,11-50,website,5,42.69089021028131,3,1
retail,11-50,ads,3,19.87017783886397,20,0
healthcare,11-50,ads,2,24.77084668325913,4,1
education,51-200,referral,2,39.049511136730956,48,1
finance,500+,linkedin,6,27.45412342498812,95,1
technology,500+,other,1,52.0137544076899,49,0
retail,201-500,linkedin,2,15.435086179939919,16,0
healthcare,201-500,website,5,28.046931016771286,0,1
finance,11-50,referral,2,32.89257912390657,1,1
retail,51-200,website,4,30.886827463357886,20,1
education,201-500,referral,3,21.639985847439213,34,1
manufacturing,11-50,website,3,24.047229065391342,51,0
retail,500+,email,3,27.992257664265942,27,0
retail,11-50,website,1,56.216989611002454,114,0
education,51-200,linkedin,1,19.296499193305923,20,0
healthcare,51-200,website,4,49.978819638380315,27,1
technology,500+,ads,4,49.25608075402104,7,0
healthcare,1-10,linkedin,2,45.084896832933694,12,0
technology,51-200,referral,4,14.689315968738939,34,0
retail,11-50,referral,2,21.923310320746058,27,0
retail,11-50,referral,2,35.02414553299881,13,1
finance,51-200,email,3,42.27849853130318,3,1
technology,51-200,ads,3,36.44218203472563,12,1
retail,51-200,ads,2,39.830905339928705,1,1
healthcare,11-50,linkedin,2,11.793550142819157,26,0
retail,11-50,website,2,13.715114005631438,11,0
finance,51-200,website,1,14.206103891728587,14,1
healthcare,11-50,ads,2,25.379168636079836,25,1
technology,1-10,email,3,33.50946413366052,26,1
technology,500+,website,1,16.41633710675781,26,0
manufacturing,11-50,referral,3,49.56574013436747,20,0
education,51-200,website,1,44.49127282712446,20,1
retail,11-50,website,1,50.97385958337794,51,0
technology,11-50,website,3,68.3205496444171,18,1
finance,11-50,ads,4,16.387403802378284,23,1
retail,11-50,linkedin,7,33.1552589030303,133,0
manufacturing,11-50,linkedin,2,19.24086174958233,5,0
technology,11-50,website,3,4.000586241282159,38,0
technology,11-50,event,2,22.211906789312856,19,0
retail,1-10,referral,4,72.26977433906671,53,1
healthcare,11-50,linkedin,1,62.52901121248038,15,0
healthcare,1-10,email,3,19.31051349438164,10,1
technology,1-10,event,6,22.932777823045576,6,1
finance,500+,cold_call,1,19.568498626847695,61,0
education,51-200,website,4,18.1233961243972,38,0
other,51-200,event,3,30.13413976324044,2,0
finance,11-50,linkedin,3,39.800184291527465,37,1
finance,201-500,linkedin,2,31.90050050325891,1,0
technology,51-200,linkedin,3,2.349987483073401,6,0
finance,51-200,email,4,9.211050837027832,26,1
healthcare,11-50,linkedin,1,22.62418528867499,18,0
retail,500+,referral,3,8.595202364780857,55,0
healthcare,201-500,referral,4,13.408483189786253,28,1
technology,201-500,ads,4,23.821848206410053,100,1
technology,1-10,event,3,14.434567697834522,57,1
healthcare,11-50,linkedin,2,2.747896298096806,12,0
technology,11-50,referral,4,31.8074222887623,53,0
technology,11-50,email,6,7.3505923450808615,61,1
other,201-500,linkedin,3,5.823926146816226,104,0
finance,1-10,website,7,21.342532745368377,0,1
finance,1-10,event,3,21.51601407591087,62,1
education,11-50,cold_call,2,36.50472091461012,2,0
other,1-10,event,2,25.916859168553998,22,0
finance,1-10,ads,5,36.13610555037929,16,1
manufacturing,51-200,website,4,23.57525595968193,75,0
healthcare,51-200,linkedin,1,19.052559327580582,15,0
healthcare,1-10,ads,3,37.11468254004094,27,1
finance,11-50,linkedin,1,9.954594504938614,35,1
retail,11-50,ads,5,1.6098470826342526,0,0
retail,1-10,event,4,9.208431616193941,26,0
healthcare,51-200,ads,0,32.663766147004644,21,0
technology,51-200,website,2,30.50965731019898,27,1
retail,51-200,referral,2,26.17120376750376,2,0
technology,51-200,referral,3,3.9061935912295556,1,1
finance,1-10,other,6,16.452585919330172,5,0
retail,500+,ads,3,30.895976882117093,61,0
retail,201-500,website,3,24.65263360733882,13,1
manufacturing,201-500,referral,3,13.839091755619142,17,1
education,1-10,linkedin,3,38.75716212695627,14,1
finance,500+,referral,2,18.535052434942216,37,1
retail,201-500,event,1,15.863218771266082,9,1
retail,201-500,linkedin,1,28.90516075589135,2,1
technology,1-10,linkedin,2,18.83828216723486,14,1
technology,51-200,linkedin,1,60.64220060781707,39,1
healthcare,500+,email,4,28.598809304576573,73,1
finance,51-200,email,5,30.62326290379357,1,1
retail,51-200,website,5,27.205441467972953,49,0
manufacturing,500+,referral,2,2.7233428039677765,2,0
technology,11-50,cold_call,4,33.05016515961516,12,1
technology,51-200,email,2,25.90026272283734,0,0
other,11-50,event,4,5.960557094266348,72,0
technology,500+,event,4,4.092057647379124,36,0
finance,1-10,website,7,39.314265706988714,13,0
finance,11-50,referral,2,22.379360337954818,14,1
finance,51-200,event,2,27.82859219367496,30,0
technology,51-200,cold_call,9,63.93600250524278,2,0
technology,51-200,linkedin,4,27.002722153500137,4,0
technology,201-500,linkedin,5,6.063461109220293,56,1
finance,500+,other,1,36.3820889941162,6,0
finance,1-10,ads,0,51.87510740940069,38,1
technology,11-50,event,4,19.87396670163986,7,1
retail,1-10,referral,3,29.72316708826796,2,1
manufacturing,11-50,linkedin,1,31.79340902181294,69,0
technology,11-50,linkedin,6,13.052458368550452,69,1
finance,201-500,linkedin,1,55.068169102171424,27,1
retail,201-500,ads,0,42.99475336219319,18,0
healthcare,1-10,referral,1,12.605250002830626,24,0
healthcare,1-10,email,1,46.14143941206327,15,0
retail,51-200,other,6,15.310172509704941,42,0
education,11-50,referral,3,26.166950833255452,42,0
manufacturing,11-50,website,2,44.14627959015329,51,0
finance,201-500,website,7,35.02427497472669,22,1
retail,500+,website,4,41.14958538291197,48,1
healthcare,11-50,website,2,8.871195295286801,5,0
retail,201-500,linkedin,2,45.26080653739968,0,1
finance,11-50,linkedin,3,28.10161512019732,31,0
technology,51-200,linkedin,1,7.358928536573717,3,1
retail,11-50,linkedin,1,35.497463932391916,23,0
finance,1-10,email,2,26.658052327317627,38,0
healthcare,500+,ads,3,8.281381008554717,15,1
education,11-50,cold_call,3,13.159403488387921,1,0
technology,51-200,cold_call,6,25.430209731196452,65,0
healthcare,11-50,other,8,37.156787130178756,1,1
technology,1-10,cold_call,2,25.544459893327794,70,0
manufacturing,1-10,ads,2,50.221199571219174,1,1
retail,11-50,website,2,22.470385562969554,39,0
healthcare,51-200,linkedin,1,13.790361167276336,77,0
retail,11-50,event,3,38.26785678495973,71,0
healthcare,51-200,cold_call,1,71.74716043376355,67,0
manufacturing,51-200,event,4,7.073568105416728,64,1
finance,51-200,referral,4,11.94220427643239,21,0
finance,11-50,email,4,19.663523540856396,24,1
education,201-500,linkedin,2,42.79597334121864,29,1
healthcare,11-50,linkedin,1,29.18576796056145,67,0
technology,11-50,email,2,30.009671866715887,54,0
finance,1-10,referral,2,37.867208942674246,45,0
other,11-50,other,5,17.082551067172,33,0
healthcare,1-10,linkedin,3,25.233110207474475,28,1
technology,51-200,event,2,10.791251065495473,76,0
healthcare,1-10,referral,6,29.50096151173225,6,1
finance,11-50,event,4,48.52660364531345,6,1
technology,51-200,event,4,27.82395568049808,121,1
retail,11-50,cold_call,2,43.946734368955745,24,0
other,1-10,ads,1,38.10945190705965,19,0
finance,1-10,cold_call,2,10.190569464781948,57,0
healthcare,51-200,linkedin,5,20.062422503694638,56,1
finance,1-10,linkedin,3,54.18598010121377,5,1
technology,11-50,referral,4,52.95004193932341,5,1
education,11-50,event,1,25.439045830445806,47,1
finance,51-200,referral,4,5.834180840001739,46,0
healthcare,51-200,event,5,26.66808737971081,7,1
retail,201-500,email,3,20.825862339735068,55,1
finance,1-10,ads,1,21.644924407646148,19,0
retail,11-50,cold_call,3,25.667643168019623,19,0
technology,11-50,linkedin,2,7.53651199704575,127,1
manufacturing,1-10,cold_call,5,6.834068507396086,21,1
education,11-50,ads,3,28.42317081015388,4,0
retail,11-50,website,2,3.347248730214024,9,1
other,11-50,referral,3,18.202689586004738,12,0
technology,51-200,linkedin,1,33.79608997116859,95,0
finance,11-50,referral,1,34.721061255321665,9,0
retail,51-200,linkedin,4,72.33675895720455,16,1
finance,11-50,ads,5,33.80060340637166,41,1
finance,11-50,linkedin,1,44.626352995249526,9,1
healthcare,11-50,referral,3,39.85340349370327,36,0
technology,1-10,email,3,6.609913916574964,6,1
healthcare,1-10,website,2,28.95988071747168,8,0
technology,11-50,cold_call,2,39.15096864770538,128,0
retail,500+,website,4,11.624046091084058,13,0
technology,51-200,website,4,18.91346101401438,39,0
technology,1-10,website,1,34.112668177848285,54,1
finance,201-500,referral,2,27.24580802225346,12,1
finance,51-200,website,3,15.388132654443035,13,1
education,51-200,linkedin,0,43.075445702233154,44,0
finance,201-500,event,1,29.27895873903099,28,0
healthcare,11-50,email,7,28.310431174609946,13,1
manufacturing,1-10,ads,3,56.019171130388436,41,0
finance,11-50,email,2,19.03618362857897,59,1
